% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.351050127e+02 +2.351050127e+02 -2.269849873e+02 -2.269849873e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
368 +2.278305971e+02 +2.278305971e+02 -2.342594029e+02 -2.342594029e+02 +3.4271e-01 -1.1216e+00 -2.4527e+00 +2.8142e+00 +1.3841e+00 +5.1202e-01 +1.9621e-01 +1.5171e+00 +2.0792e+00 -4.5558e-01
394 +2.178825119e+02 +2.178825119e+02 -2.442074881e+02 -2.442074881e+02 +2.8238e-01 -2.1237e+00 -2.2609e+00 +1.9115e+00 +1.4146e+00 +8.1142e-01 +9.9381e-01 +6.9602e-01 +2.3745e+00 +8.5489e-01
396 +1.753436990e+02 +1.753436990e+02 -2.867463010e+02 -2.867463010e+02 +3.8774e-01 -9.6466e-01 -1.6438e+00 +3.0285e+00 -1.8051e-01 +8.4431e-01 +6.4738e-01 +1.0482e+00 +1.4988e+00 -1.9595e-01
413 +1.655901323e+02 +1.655901323e+02 -2.964998677e+02 -2.964998677e+02 +1.6477e+00 -2.9580e+00 -4.6084e-01 +1.4448e+00 +1.7690e-01 +1.2132e+00 +8.2527e-01 +1.7203e+00 +2.4825e+00 +8.3777e-01
451 +1.571827719e+02 +1.571827719e+02 -3.049072281e+02 -3.049072281e+02 -4.4839e-01 -1.3371e+00 +8.7396e-02 +2.5165e+00 -8.8324e-01 +1.3974e+00 +6.6653e-01 +2.6094e+00 +2.6168e+00 +1.0087e-01
510 +1.357739685e+02 +1.357739685e+02 -3.263160315e+02 -3.263160315e+02 +4.4536e-01 -5.4071e-01 -5.8742e-01 +9.7360e-01 +3.3620e+00 +1.6769e+00 +1.9645e+00 +3.4516e+00 +2.2706e+00 +1.1088e+00
532 +1.271647141e+02 +1.271647141e+02 -3.349252859e+02 -3.349252859e+02 +8.1405e-01 +4.3877e-01 -9.7872e-01 +2.3119e+00 +9.4584e-01 +2.7113e+00 +1.8108e+00 +2.6672e+00 +2.1190e+00 -1.4995e-01
649 +1.145391840e+02 +1.145391840e+02 -3.475508160e+02 -3.475508160e+02 -1.3114e+00 -4.3286e-01 -4.3562e-01 -4.9804e-01 +1.2585e+00 +2.0618e+00 +1.6455e+00 +2.8812e+00 +1.2843e+00 -8.8433e-01
670 +1.066502504e+02 +1.066502504e+02 -3.554397496e+02 -3.554397496e+02 -8.2584e-01 -2.6978e-01 +1.7914e+00 +1.4394e+00 +5.7688e-01 +4.1198e+00 +2.5383e+00 +2.4978e+00 +2.1905e+00 +1.7110e-01
