% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.033747614e+04 +1.033747614e+04 +9.790976136e+03 +9.790976136e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
138 +9.750331613e+03 +9.750331613e+03 +9.203831613e+03 +9.203831613e+03 +2.1257e+00 +1.3444e+00 -1.5608e+00 +1.2726e+00 +1.7524e+00 +1.4356e+00 -1.8341e+00 +1.5404e+00 -3.5623e+00 -4.5723e-01
152 +5.619009203e+03 +5.619009203e+03 +5.072509203e+03 +5.072509203e+03 +2.6061e+00 +1.8922e+00 -1.7886e+00 +1.2177e+00 +1.8537e+00 +1.0246e+00 -1.8150e+00 +1.5771e+00 -3.2661e+00 -1.6187e-01
160 +5.149488744e+03 +5.149488744e+03 +4.602988744e+03 +4.602988744e+03 +2.3586e+00 +9.9301e-01 -1.6049e+00 +1.4562e+00 +2.4185e+00 +5.1369e-01 -1.5894e+00 +1.7246e+00 -1.9865e+00 -2.4851e-01
161 +5.055019863e+03 +5.055019863e+03 +4.508519863e+03 +4.508519863e+03 +2.6101e+00 +1.9067e+00 -1.3024e+00 +1.8234e+00 +1.5238e+00 +8.9762e-01 -1.9215e+00 +1.7688e+00 -2.6122e+00 -1.3654e-01
170 +2.660586908e+03 +2.660586908e+03 +2.114086908e+03 +2.114086908e+03 +2.5687e+00 +1.5042e+00 -9.0595e-01 +8.9775e-01 +1.9701e+00 +1.0807e+00 -2.1778e+00 +1.0384e+00 -2.6516e+00 -7.2853e-02
174 +1.704820498e+03 +1.704820498e+03 +1.158320498e+03 +1.158320498e+03 +2.1475e+00 +1.4081e+00 -1.4868e+00 +7.7231e-01 +1.8184e+00 +1.1913e+00 -2.0121e+00 +1.3982e+00 -2.4843e+00 +4.4706e-01
197 +8.955983032e+02 +8.955983032e+02 +3.490983032e+02 +3.490983032e+02 +1.9786e+00 +8.6477e-01 -6.3337e-01 +1.3646e+00 +2.2411e+00 +1.8162e-01 -2.6834e+00 +6.6915e-01 -2.4091e+00 +7.4870e-01
198 +7.039532953e+02 +7.039532953e+02 +1.574532953e+02 +1.574532953e+02 +2.2395e+00 +1.2825e+00 -1.2744e+00 +7.4134e-01 +1.7111e+00 +5.5517e-01 -1.7002e+00 +1.2636e+00 -2.2470e+00 +3.4912e-01
201 +5.953813970e+02 +5.953813970e+02 +4.888139701e+01 +4.888139701e+01 +1.9805e+00 +1.4574e+00 -1.6949e+00 -6.6056e-01 +1.3261e+00 +7.1092e-01 -2.0721e+00 +1.6918e+00 -1.1146e+00 +1.1229e+00
220 +2.232005257e+01 +2.232005257e+01 -5.241799474e+02 -5.241799474e+02 +2.3119e+00 +7.5196e-01 -1.2236e+00 -1.1334e-03 +2.1900e+00 +4.1950e-01 -1.4549e+00 +1.3119e+00 -2.4787e+00 +9.2032e-01
242 +4.297320491e+00 +4.297320491e+00 -5.422026795e+02 -5.422026795e+02 +2.5091e+00 +4.3492e-01 -8.7584e-01 -3.5706e-01 +2.3367e+00 +6.1154e-02 -1.9855e+00 +1.6224e+00 -1.7809e+00 +1.5979e+00
