% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.527861790e+01 +7.527861790e+01 -9.247213821e+02 -9.247213821e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
189 +7.260989448e+01 +7.260989448e+01 -9.273901055e+02 -9.273901055e+02 +1.4798e+00 +3.6653e+00 +9.5917e-01 +1.9703e-01 -4.4822e+00 -5.1389e-01 -6.2482e-01 +6.9904e-02 -2.0504e+00 +8.2307e-02
193 +7.215884245e+01 +7.215884245e+01 -9.278411576e+02 -9.278411576e+02 +2.2464e+00 +2.8815e+00 +1.5091e+00 +4.2206e-02 -4.5486e+00 -1.0063e+00 -1.2563e+00 -2.7205e-01 -1.8921e+00 -4.7396e-01
202 +7.007693459e+01 +7.007693459e+01 -9.299230654e+02 -9.299230654e+02 +1.6720e+00 +3.4847e+00 +4.9162e-01 -5.0259e-01 -4.4526e+00 -3.8681e-01 -1.2665e+00 +4.8951e-01 -2.2832e+00 -1.4020e+00
222 +6.453188087e+01 +6.453188087e+01 -9.354681191e+02 -9.354681191e+02 +2.0642e+00 +4.2891e+00 +2.0440e+00 +8.6116e-02 -4.1011e+00 -1.9560e-01 -8.6713e-01 -1.1288e-01 -1.9111e+00 -1.6354e+00
308 +5.860792779e+01 +5.860792779e+01 -9.413920722e+02 -9.413920722e+02 +1.6551e+00 +4.2050e+00 +2.1918e+00 -1.8679e-01 -4.2468e+00 +1.6204e-01 -2.0460e+00 +4.4495e-01 -1.9339e+00 -1.6705e+00
325 +5.045099056e+01 +5.045099056e+01 -9.495490094e+02 -9.495490094e+02 +1.4411e+00 +4.3333e+00 +3.7465e+00 +1.0668e+00 -4.4104e+00 +6.8195e-02 -1.1473e+00 +7.5956e-01 -4.1644e-01 -2.3476e+00
440 +4.932369091e+01 +4.932369091e+01 -9.506763091e+02 -9.506763091e+02 +1.5427e+00 +4.1432e+00 +3.0931e+00 +6.7727e-01 -4.5090e+00 +2.8069e-01 -9.4352e-01 +8.0307e-01 -1.4298e+00 -1.9619e+00
462 +4.803954816e+01 +4.803954816e+01 -9.519604518e+02 -9.519604518e+02 +1.6386e+00 +3.9867e+00 +3.4167e+00 +8.5857e-01 -4.4095e+00 +1.9326e-01 -9.1271e-01 +1.0870e+00 -1.5282e+00 -2.2128e+00
484 +4.701395168e+01 +4.701395168e+01 -9.529860483e+02 -9.529860483e+02 +1.4551e+00 +3.8463e+00 +3.8490e+00 +1.0197e+00 -4.5284e+00 +4.7221e-01 -9.1638e-01 +9.5037e-01 -1.8436e+00 -2.1427e+00
528 +4.655316747e+01 +4.655316747e+01 -9.534468325e+02 -9.534468325e+02 +1.6928e+00 +3.9517e+00 +3.9715e+00 +1.3969e+00 -4.2464e+00 +1.0006e+00 -1.3867e+00 +8.6875e-01 -1.7031e+00 -2.2555e+00
616 +4.539969891e+01 +4.539969891e+01 -9.546003011e+02 -9.546003011e+02 +1.3795e+00 +3.7890e+00 +3.4758e+00 +1.5068e+00 -4.0540e+00 +1.4931e+00 -8.2935e-01 +1.0810e+00 -1.4715e+00 -2.3204e+00
682 +4.371967661e+01 +4.371967661e+01 -9.562803234e+02 -9.562803234e+02 +1.5105e+00 +4.0885e+00 +3.2923e+00 +1.9345e+00 -4.3648e+00 +1.2955e+00 -8.4705e-01 +9.5318e-01 -1.1213e+00 -2.2228e+00
748 +4.347895489e+01 +4.347895489e+01 -9.565210451e+02 -9.565210451e+02 +1.2407e+00 +3.9258e+00 +3.6797e+00 +1.8591e+00 -4.6672e+00 +5.5099e-01 -9.3233e-01 +1.0544e+00 -1.0725e+00 -2.1124e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.066044435e+01 +8.066044435e+01 +1.080660444e+03 +1.080660444e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
116 +7.758305128e+01 +7.758305128e+01 +1.077583051e+03 +1.077583051e+03 -2.2705e+00 -3.6716e+00 +8.0756e-01 -5.0407e-01 +2.8322e+00 +8.9647e-01 -1.3708e+00 +4.8774e-01 -8.1571e-01 -3.7600e+00
135 +7.504040469e+01 +7.504040469e+01 +1.075040405e+03 +1.075040405e+03 -1.9882e+00 -3.5885e+00 +6.8582e-01 -7.0149e-01 +2.1750e+00 +7.2490e-01 -1.6447e+00 +3.6232e-01 -2.0638e-01 -3.7796e+00
156 +7.261284763e+01 +7.261284763e+01 +1.072612848e+03 +1.072612848e+03 -2.2726e+00 -3.6892e+00 +1.5336e-01 -7.2152e-01 +2.5722e+00 +1.0699e+00 -5.7822e-01 +1.9689e-01 +1.1413e+00 -4.0715e+00
160 +7.110131441e+01 +7.110131441e+01 +1.071101314e+03 +1.071101314e+03 -2.5549e+00 -3.9310e+00 +4.3355e-01 -3.3136e-01 +1.6912e+00 +1.0182e+00 -1.0403e-01 -2.3225e-01 -1.7997e-02 -3.6704e+00
