% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.071729850e+02 +3.071729850e+02 +1.307172985e+03 +1.307172985e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
230 +2.761398748e+02 +2.761398748e+02 +1.276139875e+03 +1.276139875e+03 -2.1803e+00 +6.0482e-02 +2.9451e+00 +2.2830e+00 +2.4948e+00 +4.0735e-01 -6.5992e-01 -1.2569e+00 -2.9798e+00 -2.9758e+00
252 +2.407998150e+02 +2.407998150e+02 +1.240799815e+03 +1.240799815e+03 -1.5584e+00 +6.6700e-02 +2.8142e+00 +2.5838e+00 +2.6187e+00 +2.3045e-01 -8.8099e-01 -1.2364e+00 -3.3522e+00 -3.1182e+00
257 +2.202342859e+02 +2.202342859e+02 +1.220234286e+03 +1.220234286e+03 -2.1635e+00 +7.3443e-01 +2.9085e+00 +2.0928e+00 +2.5122e+00 +1.8297e-01 -1.0928e+00 -1.2157e+00 -2.9304e+00 -2.8606e+00
267 +2.158920148e+02 +2.158920148e+02 +1.215892015e+03 +1.215892015e+03 -2.2035e+00 +3.9362e-01 +2.5184e+00 +2.2213e+00 +2.5258e+00 +1.3819e-02 -1.4373e+00 -4.7449e-01 -2.7986e+00 -3.2413e+00
272 +2.112005663e+02 +2.112005663e+02 +1.211200566e+03 +1.211200566e+03 -1.0155e+00 +1.0184e-01 +2.5004e+00 +1.7673e+00 +2.7490e+00 -1.2592e+00 -1.2086e+00 -1.1768e+00 -3.1772e+00 -2.5838e+00
280 +1.895671177e+02 +1.895671177e+02 +1.189567118e+03 +1.189567118e+03 -2.4291e+00 +5.4885e-03 +3.0173e+00 +2.9045e+00 +2.4093e+00 -1.6155e-01 -7.7371e-01 -4.9004e-01 -2.8332e+00 -2.8380e+00
290 +1.658463135e+02 +1.658463135e+02 +1.165846313e+03 +1.165846313e+03 -1.7223e+00 +6.9086e-01 +2.4521e+00 +3.2288e+00 +2.4873e+00 -1.1980e+00 -9.0102e-01 -1.3450e+00 -3.3359e+00 -2.6015e+00
323 +1.265992132e+02 +1.265992132e+02 +1.126599213e+03 +1.126599213e+03 -2.3496e+00 +1.3451e+00 +1.7353e+00 +3.5810e+00 +1.7677e+00 -1.8802e+00 -1.0467e+00 -7.2177e-01 -2.1177e+00 -1.9771e+00
327 +1.209394340e+02 +1.209394340e+02 +1.120939434e+03 +1.120939434e+03 -1.5695e+00 +1.3734e+00 +2.7330e+00 +2.9910e+00 +2.2258e+00 -1.4117e+00 -2.3551e+00 +1.3659e+00 -2.2093e+00 -2.7156e+00
374 +9.655930014e+01 +9.655930014e+01 +1.096559300e+03 +1.096559300e+03 -2.1469e+00 +2.3020e+00 +3.0692e+00 +2.7749e+00 +2.8842e+00 -2.6952e+00 -1.3430e+00 -4.1999e-01 -2.6344e+00 -2.6078e+00
393 +9.484278459e+01 +9.484278459e+01 +1.094842785e+03 +1.094842785e+03 -1.6010e+00 +3.9491e+00 +1.7312e+00 +2.3203e+00 +2.5237e+00 -2.1375e+00 -2.7488e+00 -5.0857e-01 -2.4685e+00 -1.2869e+00
403 +8.627411516e+01 +8.627411516e+01 +1.086274115e+03 +1.086274115e+03 -2.1800e+00 +3.2079e+00 +2.6082e+00 +1.8891e+00 +2.7169e+00 -1.1970e+00 -3.3731e+00 -1.6602e-01 -2.4694e+00 -1.4845e+00
550 +4.651994428e+01 +4.651994428e+01 +1.046519944e+03 +1.046519944e+03 -2.5352e+00 +3.5959e+00 +3.2394e+00 +3.1681e+00 +1.9363e+00 -4.0977e+00 -1.6303e+00 -3.5569e-01 -3.0758e+00 -1.6646e+00
654 +4.516340465e+01 +4.516340465e+01 +1.045163405e+03 +1.045163405e+03 -3.4385e+00 +3.2536e+00 +3.8588e+00 +2.8961e+00 +1.3176e+00 -3.9071e+00 -1.2711e+00 -1.3687e-01 -2.5588e+00 -1.7507e+00
1069 +3.849320090e+01 +3.849320090e+01 +1.038493201e+03 +1.038493201e+03 -2.9883e+00 +2.8641e+00 +3.7642e+00 +2.9855e+00 +1.8538e+00 -3.6894e+00 -1.1984e+00 -1.1069e+00 -2.4911e+00 -1.2264e+00
1816 +3.518086054e+01 +3.518086054e+01 +1.035180861e+03 +1.035180861e+03 -2.3051e+00 +2.2703e+00 +3.1052e+00 +3.1399e+00 +1.9821e+00 -3.2904e+00 -1.0972e+00 +3.1122e-01 -2.0436e+00 -1.7456e+00
1878 +3.090700330e+01 +3.090700330e+01 +1.030907003e+03 +1.030907003e+03 -2.1812e+00 +2.3031e+00 +3.1768e+00 +2.9608e+00 +1.9798e+00 -3.1385e+00 -1.0376e+00 +3.4508e-01 -2.1361e+00 -1.6677e+00
1958 +2.782522087e+01 +2.782522087e+01 +1.027825221e+03 +1.027825221e+03 -2.1341e+00 +2.2897e+00 +3.0945e+00 +2.9849e+00 +2.0150e+00 -3.1894e+00 -1.0373e+00 +3.4096e-01 -2.0760e+00 -1.6728e+00
1971 +2.353647774e+01 +2.353647774e+01 +1.023536478e+03 +1.023536478e+03 -2.1381e+00 +2.2862e+00 +3.1658e+00 +2.9023e+00 +1.9681e+00 -3.1509e+00 -1.0822e+00 +3.5771e-01 -2.0761e+00 -1.6630e+00
1998 +2.332310426e+01 +2.332310426e+01 +1.023323104e+03 +1.023323104e+03 -2.1868e+00 +2.3546e+00 +3.0980e+00 +2.9630e+00 +2.0332e+00 -3.1710e+00 -1.0630e+00 +2.7863e-01 -2.0897e+00 -1.7468e+00
2002 +2.103305843e+01 +2.103305843e+01 +1.021033058e+03 +1.021033058e+03 -2.1844e+00 +2.3068e+00 +3.0974e+00 +2.9757e+00 +2.0066e+00 -3.1877e+00 -1.0500e+00 +3.2477e-01 -2.0477e+00 -1.7106e+00
2024 +1.780002778e+01 +1.780002778e+01 +1.017800028e+03 +1.017800028e+03 -2.2115e+00 +2.2989e+00 +3.0986e+00 +2.9676e+00 +1.9971e+00 -3.1786e+00 -1.0883e+00 +2.8120e-01 -2.0460e+00 -1.7238e+00
2112 +1.715366813e+01 +1.715366813e+01 +1.017153668e+03 +1.017153668e+03 -2.1867e+00 +2.2668e+00 +3.0931e+00 +2.9064e+00 +1.9683e+00 -3.2110e+00 -1.1135e+00 +2.8768e-01 -1.9829e+00 -1.7783e+00
2178 +1.582766348e+01 +1.582766348e+01 +1.015827663e+03 +1.015827663e+03 -2.1698e+00 +2.2939e+00 +3.1013e+00 +2.9177e+00 +1.9926e+00 -3.2073e+00 -1.0854e+00 +2.9284e-01 -1.9880e+00 -1.7569e+00
2189 +1.529065287e+01 +1.529065287e+01 +1.015290653e+03 +1.015290653e+03 -2.1608e+00 +2.2536e+00 +3.1239e+00 +2.8738e+00 +2.0169e+00 -3.2034e+00 -1.0811e+00 +3.3077e-01 -2.0046e+00 -1.7396e+00
2195 +1.283864429e+01 +1.283864429e+01 +1.012838644e+03 +1.012838644e+03 -2.1842e+00 +2.3015e+00 +3.1461e+00 +2.8628e+00 +2.0064e+00 -3.1832e+00 -1.1218e+00 +2.9496e-01 -2.0025e+00 -1.7714e+00
2288 +1.257676361e+01 +1.257676361e+01 +1.012576764e+03 +1.012576764e+03 -2.2278e+00 +2.2656e+00 +3.1959e+00 +2.8770e+00 +2.0024e+00 -3.1938e+00 -1.0976e+00 +3.2803e-01 -2.0258e+00 -1.7003e+00
2291 +9.656997919e+00 +9.656997919e+00 +1.009656998e+03 +1.009656998e+03 -2.2048e+00 +2.3115e+00 +3.2221e+00 +2.8546e+00 +2.0324e+00 -3.1761e+00 -1.0953e+00 +3.1193e-01 -2.0031e+00 -1.6938e+00
