% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.503646976e+01 +2.503646976e+01 +1.045164698e+02 +1.045164698e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
208 +2.324161887e+01 +2.324161887e+01 +1.027216189e+02 +1.027216189e+02 -1.2675e+00 -1.3427e+00 +1.0370e+00 +1.2726e+00 -6.2242e-01 -1.9555e-01 -1.4391e+00 +3.4322e-03 +8.5372e-01 -8.6981e-01
220 +2.089550737e+01 +2.089550737e+01 +1.003755074e+02 +1.003755074e+02 -2.0024e+00 -5.2427e-01 +6.7337e-01 +5.7272e-01 -7.5186e-01 +7.5042e-03 -1.5460e-01 +1.3692e+00 -8.5988e-01 -6.9528e-01
227 +1.846347870e+01 +1.846347870e+01 +9.794347870e+01 +9.794347870e+01 -8.6467e-01 -9.3027e-01 +1.7148e+00 +1.1192e+00 -2.9732e+00 -1.8152e+00 +5.7167e-02 +1.0036e+00 -3.1081e+00 -1.4947e+00
232 +1.478097570e+01 +1.478097570e+01 +9.426097570e+01 +9.426097570e+01 -1.0409e+00 +6.4292e-01 +3.8108e-01 +2.9032e-01 -1.9386e+00 -1.1842e+00 +1.0826e+00 +1.8879e-01 -1.1451e+00 -2.0032e+00
242 +1.154437086e+01 +1.154437086e+01 +9.102437086e+01 +9.102437086e+01 -1.5651e+00 -5.1619e-01 +6.0167e-01 +1.1855e+00 -1.5573e+00 -1.3194e-01 +4.4857e-01 -4.8144e-01 -1.3206e+00 -1.2756e+00
264 +1.137018854e+01 +1.137018854e+01 +9.085018854e+01 +9.085018854e+01 -1.3643e+00 -5.4993e-01 +5.3513e-01 +1.7039e+00 -2.4137e+00 +1.6996e-01 -9.9546e-01 +1.6926e+00 -1.6165e+00 -1.2175e+00
286 +7.299731661e+00 +7.299731661e+00 +8.677973166e+01 +8.677973166e+01 -9.0782e-01 -6.1227e-01 +4.7526e-02 +1.0874e+00 -2.2022e+00 -5.7810e-02 -2.6880e-01 +4.7757e-01 -9.3871e-01 -1.2508e+00
340 +6.320874396e+00 +6.320874396e+00 +8.580087440e+01 +8.580087440e+01 +1.9959e-01 -4.0143e-01 -1.5785e+00 +1.1528e+00 -1.9717e+00 -2.1781e-01 -2.4133e-01 -7.7532e-02 -1.0963e+00 -1.2801e+00
352 +5.285823030e+00 +5.285823030e+00 +8.476582303e+01 +8.476582303e+01 -4.3650e-01 -1.3301e+00 -1.2412e+00 +1.2842e+00 -3.0277e+00 +1.0568e+00 -3.6745e-01 +2.3302e-01 -1.9331e+00 -1.1975e+00
374 +5.128592288e+00 +5.128592288e+00 +8.460859229e+01 +8.460859229e+01 -3.8972e-01 -1.5022e+00 -1.7812e+00 +1.0018e+00 -3.0024e+00 +1.0918e+00 -7.6261e-02 -7.6894e-02 -2.1838e+00 -1.7262e+00
381 +3.125842197e+00 +3.125842197e+00 +8.260584220e+01 +8.260584220e+01 -2.5541e-01 -2.2546e+00 -1.0505e+00 +1.6425e+00 -3.0836e+00 +1.0134e+00 +3.7355e-01 -1.1280e-01 -2.4640e+00 -2.9762e+00
