% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.036745178e+002 +1.036745178e+002 +1.750245178e+002 +1.750245178e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 +8.277255775e+001 +8.277255775e+001 +1.541225578e+002 +1.541225578e+002 -9.4897e-001 +8.2394e-001 -5.1284e-001 -8.1021e-001 +1.3440e+000 +1.6683e+000 -1.1191e+000 +2.2054e+000 +2.4644e+000 -2.6756e+000
3 +8.127604836e+001 +8.127604836e+001 +1.526260484e+002 +1.526260484e+002 -9.2731e-001 +7.8221e-001 -5.1223e-001 -9.6188e-001 +1.1750e+000 +1.5370e+000 -1.0255e+000 +2.1515e+000 +2.2947e+000 -2.3817e+000
7 +7.280665752e+001 +7.280665752e+001 +1.441566575e+002 +1.441566575e+002 -9.9586e-001 +8.2644e-001 -3.7309e-001 -8.5053e-001 +1.2386e+000 +1.8056e+000 -1.1033e+000 +2.0041e+000 +2.5159e+000 -2.4172e+000
9 +7.231114286e+001 +7.231114286e+001 +1.436611429e+002 +1.436611429e+002 -9.7741e-001 +8.3314e-001 -5.0145e-001 -8.6335e-001 +1.0632e+000 +1.6161e+000 -1.1396e+000 +2.2645e+000 +2.5884e+000 -2.3730e+000
17 +5.908157315e+001 +5.908157315e+001 +1.304315732e+002 +1.304315732e+002 -8.5994e-001 +7.8103e-001 -4.0249e-001 -9.1113e-001 +1.2003e+000 +1.7754e+000 -9.9371e-001 +2.1437e+000 +2.5416e+000 -2.4923e+000
28 +5.874041853e+001 +5.874041853e+001 +1.300904185e+002 +1.300904185e+002 -8.9078e-001 +8.1042e-001 -3.0854e-001 -8.9488e-001 +1.2173e+000 +1.8874e+000 -1.0489e+000 +2.0868e+000 +2.5678e+000 -2.3071e+000
44 +5.544041817e+001 +5.544041817e+001 +1.267904182e+002 +1.267904182e+002 -8.4539e-001 +7.8133e-001 -4.3391e-001 -9.3743e-001 +1.2416e+000 +1.8577e+000 -1.1428e+000 +2.1013e+000 +2.4506e+000 -2.3451e+000
81 +5.371956349e+001 +5.371956349e+001 +1.250695635e+002 +1.250695635e+002 -1.0191e+000 +5.7411e-001 -3.2262e-001 -9.6286e-001 +1.2134e+000 +1.7603e+000 -1.1463e+000 +1.9955e+000 +2.6835e+000 -2.1088e+000
90 +5.353230472e+001 +5.353230472e+001 +1.248823047e+002 +1.248823047e+002 -7.4729e-001 +5.9440e-001 -3.2459e-001 -9.7338e-001 +1.0412e+000 +1.7973e+000 -1.1557e+000 +2.0523e+000 +2.5309e+000 -2.1101e+000
101 +5.084533714e+001 +5.084533714e+001 +1.221953371e+002 +1.221953371e+002 -1.0238e+000 +7.8840e-001 -1.9912e-001 -8.4516e-001 +1.2132e+000 +1.8025e+000 -1.2861e+000 +1.9586e+000 +2.6612e+000 -2.1324e+000
