% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.043476306e+02 +2.043476306e+02 +1.951376306e+02 +1.951376306e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
93 +2.040181633e+02 +2.040181633e+02 +1.948081633e+02 +1.948081633e+02 +2.8439e+00 +4.1029e+00 -2.6285e+00 -5.2378e+00 -6.8830e-01 +2.9136e+00 +3.2593e+00 +2.3314e+00 -4.6764e-01 +3.0015e+00
107 +1.973782862e+02 +1.973782862e+02 +1.881682862e+02 +1.881682862e+02 +3.0566e+00 +4.3122e+00 -2.4909e+00 -5.1561e+00 -8.5127e-01 +2.8755e+00 +3.5120e+00 +2.3775e+00 -4.1169e-01 +2.6462e+00
117 +1.944489462e+02 +1.944489462e+02 +1.852389462e+02 +1.852389462e+02 +2.6329e+00 +3.9377e+00 -2.3123e+00 -5.0011e+00 -6.1749e-01 +2.8263e+00 +3.8555e+00 +1.5945e+00 +2.5629e-01 +2.4503e+00
134 +1.803602649e+02 +1.803602649e+02 +1.711502649e+02 +1.711502649e+02 +2.8883e+00 +3.9774e+00 -2.3079e+00 -5.2644e+00 -1.2616e+00 +2.9065e+00 +3.7141e+00 +3.0738e+00 +7.8714e-01 +2.4563e+00
156 +1.752944277e+02 +1.752944277e+02 +1.660844277e+02 +1.660844277e+02 +3.0857e+00 +4.0793e+00 -2.2485e+00 -5.0027e+00 -8.1548e-01 +3.3147e+00 +3.9071e+00 +2.8783e+00 -9.9161e-01 +6.6658e-01
158 +1.663959400e+02 +1.663959400e+02 +1.571859400e+02 +1.571859400e+02 +2.0751e+00 +3.9688e+00 -2.9626e+00 -4.8946e+00 -1.1772e+00 +3.0894e+00 +3.7547e+00 +2.7975e+00 +1.3267e+00 +1.2612e+00
166 +1.568348271e+02 +1.568348271e+02 +1.476248271e+02 +1.476248271e+02 +2.5174e+00 +3.7360e+00 -2.8837e+00 -5.0838e+00 -9.8936e-01 +3.7433e+00 +3.6554e+00 +2.8868e+00 +1.6005e+00 +6.9371e-01
186 +1.417295179e+02 +1.417295179e+02 +1.325195179e+02 +1.325195179e+02 +3.5392e+00 +3.9486e+00 -2.9507e+00 -6.3343e+00 -3.1553e-01 +1.7144e+00 +4.4356e+00 +2.5683e+00 +1.5732e+00 -1.7342e+00
203 +1.251694451e+02 +1.251694451e+02 +1.159594451e+02 +1.159594451e+02 +3.8454e+00 +5.3081e+00 -2.8414e+00 -5.4771e+00 +1.9656e-01 +2.1968e+00 +3.8410e+00 +2.8175e+00 +3.4002e+00 -1.7021e+00
205 +1.210998546e+02 +1.210998546e+02 +1.118898546e+02 +1.118898546e+02 +2.1354e+00 +3.7971e+00 -3.2246e+00 -4.8414e+00 -1.6449e+00 +3.2339e+00 +4.8239e+00 +3.1769e+00 +3.6198e+00 -6.3565e-01
222 +7.479392251e+01 +7.479392251e+01 +6.558392251e+01 +6.558392251e+01 +4.3651e+00 +4.8629e+00 -2.8997e+00 -4.8098e+00 -2.3733e+00 +3.1539e+00 +4.3309e+00 +2.3801e+00 +4.6397e+00 -4.5875e+00
248 +5.668706027e+01 +5.668706027e+01 +4.747706027e+01 +4.747706027e+01 +4.8543e+00 +5.4076e+00 -3.2585e+00 -6.7423e+00 -2.1207e+00 +4.2205e+00 +5.5440e+00 +5.5425e+00 +4.1406e+00 -6.0962e+00
268 +5.561371782e+01 +5.561371782e+01 +4.640371782e+01 +4.640371782e+01 +3.4558e+00 +4.1914e+00 -2.8806e+00 -6.5320e+00 -1.8035e+00 +4.3491e+00 +4.1811e+00 +5.3941e+00 +6.2744e+00 -5.2327e+00
280 +4.794130953e+01 +4.794130953e+01 +3.873130953e+01 +3.873130953e+01 +3.4810e+00 +5.1233e+00 -1.2518e+00 -5.1377e+00 -4.2845e+00 +2.8047e+00 +5.8983e+00 +4.9690e+00 +4.4722e+00 -6.6623e+00
